ID,LONISID,RID
1054,34781,2234
2784,36087,2180
1058,34765,2391
1060,34804,2074
1062,34840,2382
1064,34849,2389
1066,34886,2392
1068,34929,2168
1070,34923,2171
1072,34933,2194
1074,34919,2187
1076,34939,2390
1080,34980,2194
1082,35001,2324
1084,35032,2208
2782,33921,2351
1088,35048,2167
1090,35132,2155
1092,35218,2347
1094,35205,2376
2780,32181,2133
1100,35223,2336
2778,31697,1282
1104,35295,2394
1106,35331,2191
2776,31691,2304
1110,32961,2347
1112,35363,2168
1114,35362,2316
1116,35360,2315
2774,31582,2195
1120,35372,2333
1122,35380,2249
1126,35383,2248
1128,35369,2201
2772,31537,2308
1132,35395,2248
1134,35400,2184
1136,35398,2184
1138,35570,2357
1140,35642,2398
1142,35719,2182
2770,31509,2301
1148,35777,2264
1150,35878,2193
1152,36032,2396
2768,31494,2022
1156,36111,2373
1158,36203,2367
1160,36246,2360
2766,31344,2284
1166,36218,2363
1168,36242,2238
2764,31178,2031
1174,36476,2225
1176,36816,2247
1178,36821,2395
2762,31142,2216
1184,36984,2274
1186,36998,2239
2760,31001,2109
1192,37034,2239
1194,37038,2210
2758,30869,2270
1198,37110,2133
1200,37138,2379
2756,30660,2007
1204,37151,2381
1206,37133,2263
2754,30574,2201
1210,37236,2301
1212,37486,2216
2752,30497,2002
1218,37483,2308
1220,37488,2138
2750,30494,2220
1224,37523,2380
2748,30157,2190
1228,37521,2378
1230,37582,2332
1234,37617,2304
1236,31059,2274
2746,29993,2208
1240,37790,2333
1242,37845,2389
2744,29991,2182
2800,30777,1080
1248,38105,2390
1252,38126,2405
2742,29986,2155
1258,38258,2316
2740,29976,2110
1262,38330,2394
1264,38333,2398
2738,29956,2058
1268,38487,2376
1270,38596,2315
1272,38593,2347
2736,29830,2200
1276,38599,2324
1278,38704,2307
1280,38910,2336
2734,29801,2196
1284,39287,2357
1286,39605,2367
1290,39651,2373
1294,39919,2363
1296,40013,2360
1300,40028,2396
1302,40021,2087
1304,39999,2407
2732,29766,2110
1310,40179,2395
1312,40386,2392
1314,40477,2376
1316,40488,2219
2730,29756,2151
2728,29705,2031
1322,40630,2381
1324,40912,2391
1326,40990,2379
1328,41074,2123
1330,41094,2123
1334,41067,2045
2726,29606,2153
2724,29581,2130
1340,41071,2045
1342,41063,2002
1346,41278,2249
2722,29430,2148
1350,41319,2405
2720,29356,2103
1354,41615,2245
2718,29253,21
1358,42086,2398
1362,42225,2403
1364,42282,2360
2714,28980,2068
2716,29193,2109
1368,42454,2390
2712,28860,2002
1372,42598,2396
1374,42610,2182
2710,28742,2057
1380,42684,2394
2708,28724,2058
1386,42700,2378
1388,42908,2392
1390,42899,2407
2706,28687,2007
2704,28656,2045
1396,42988,2395
1398,43069,2389
2630,41395,74
1402,30749,23
1406,30777,1080
1408,44015,2336
2702,28437,2036
1412,44724,2403
1414,45058,2405
2700,28289,2031
1418,32333,1194
1420,46031,2407
2668,53859,2183
2698,27782,2011
2648,43830,120
2670,53927,2130
2672,38187,2403
2632,41545,200
2656,44619,1269
2652,44565,227
2674,29966,31
2678,28801,2073
2600,36232,1072
2636,41549,863
2638,41543,135
2646,43137,1387
2650,43995,256
2654,44554,545
2658,44789,1074
2660,44787,1057
2680,35278,2185
2696,27718,2003
2694,27356,2002
2808,27481,2009
2806,65794,695
2794,31526,2281
2790,29511,2154
2814,65550,668
2820,44785,908
2792,29825,2117
2812,65638,292
2816,30617,1155
2818,65663,832
2822,43201,896
2824,32166,1052
2826,39269,1007
70653,93519,5113
70651,93513,4429
70649,93391,4545
70647,93322,4387
70645,93218,4598
70629,92455,4313
70631,92459,4453
70633,92558,4482
70635,92561,5040
70637,92858,4578
70639,93014,4499
70641,93114,4345
70643,93117,4521
70621,92382,4510
70623,92420,150
70625,92437,2180
70627,92446,2061
70619,92053,4473
70617,91946,4291
70615,91945,4173
70613,91944,2167
70609,91915,2247
70611,91940,4536
70607,91747,4466
70603,91375,2200
70605,91678,4491
70601,91358,4427
70599,91213,4308
70597,91129,4385
70595,91128,5195
70593,91127,4188
70589,91121,173
70591,91123,4026
70581,90806,4505
70583,90950,4388
70585,90957,2234
70587,90965,4513
70577,90720,4514
70579,90790,4485
70575,90718,4488
70573,90710,4489
70569,90379,4380
70571,90456,4115
70567,90376,2245
70565,90374,4446
70563,90275,4359
70561,90180,4458
70557,90177,4266
70559,90178,4320
70555,90168,4430
70553,90116,4324
70545,89168,4164
70547,89439,4944
70549,89823,4354
70551,90106,4516
70543,89167,4405
70541,89062,4434
70537,88733,4312
70539,89052,4386
70533,88731,4393
70535,88732,4311
70531,88710,4415
70529,87785,2183
70527,87214,4275
70525,87186,824
70523,87086,4422
70521,87071,4410
70519,86956,4404
70517,86951,4028
70515,86947,4176
70509,86407,4360
70511,86554,4399
70513,86609,896
70507,86353,5263
70505,86096,4179
70503,86076,5047
70501,86069,5170
70499,85709,416
70497,85452,4245
70489,85302,4350
70491,85308,4294
70493,85388,4919
70495,85449,5296
70487,85242,4825
70485,85241,4762
70483,85227,4287
70481,85217,2225
70479,85216,2264
70475,84784,1078
70477,85214,4400
70471,84655,4372
70473,84764,969
70469,84648,4270
70467,84647,4331
70459,84525,4357
70465,84541,4351
70463,84540,4952
70461,84532,4951
70457,84449,4213
70449,84425,4356
70451,84433,4262
70453,84436,4229
70455,84442,5230
70447,83939,413
70445,83936,4367
70443,83817,4302
70441,83743,2407
70437,83587,5295
70439,83738,5126
70435,83067,498
70433,83058,4310
70431,82701,4926
70429,82697,4313
70427,82647,4301
70425,82391,4960
70423,82378,5289
70421,82155,5219
70417,81926,4309
70419,82151,731
70405,81324,21
70409,81342,919
70411,81444,4082
70413,81718,4335
70415,81920,4071
70403,81323,4278
70397,80571,5292
70401,81210,4150
70399,81107,2119
70395,80483,4177
70393,80481,4896
70391,80373,4035
70389,80362,4170
70387,80262,4199
70385,80250,4340
70379,79970,4276
70381,80077,4281
70383,80167,4293
70377,79673,4214
70375,79666,934
70373,79660,2109
70367,79613,2405
70371,79645,4555
70369,79634,4373
70365,79553,4271
70363,79484,4216
70361,79406,4162
70359,79361,4200
70357,79355,5288
70351,79306,4212
70353,79307,4184
70355,79309,5158
70349,79290,5200
70335,78834,4185
70337,78903,4220
70339,79136,4121
70341,79138,4198
70343,79276,5290
70345,79280,5287
70347,79284,4254
70333,78733,5261
70325,78587,4197
70327,78644,5202
70329,78719,4128
70331,78721,4235
70323,78353,4222
70321,78161,4210
70319,78160,4856
70317,78098,4168
70315,78092,5213
70313,78068,5272
70311,77972,5256
70309,77924,4151
70307,77884,4167
70305,77878,4159
70303,77877,1414
70301,77831,5166
70299,77830,5135
70297,77829,2191
70295,77827,5259
70289,77746,5266
70293,77766,4158
70291,77749,4175
70283,77709,4146
70287,77714,5277
70285,77713,5269
70281,77665,4143
70279,77528,4862
70277,77491,4094
70275,77489,4114
70273,77484,802
70271,77457,5273
70269,77407,4169
70267,77395,2168
70265,77346,5243
70263,77345,4785
70261,77343,2380
70259,77342,4138
70255,77328,4755
70257,77333,4125
70253,77257,2010
70251,77255,5242
70249,77252,5153
70247,77242,4018
70245,77238,1418
70243,77221,2378
70241,77191,4084
70239,77188,4807
70237,77183,5244
70235,77056,292
70233,77053,4148
70231,77009,566
70229,77006,4120
70227,77005,4105
70225,76958,4086
70223,76936,4072
70221,76935,5236
70219,76908,5234
70217,76906,5253
70215,76898,2374
70213,76891,4431
70211,76890,4332
70209,76889,2184
70207,76886,4092
70205,76880,2390
70203,76873,5178
70201,76866,5237
70199,76865,671
70197,76861,4076
70191,76764,5109
70193,76827,4077
70195,76844,454
70189,76739,4020
70187,76727,4855
70185,76700,5228
70183,76691,4051
70181,76658,5214
70179,76655,2392
70175,76632,5113
70177,76636,4823
70173,76594,5157
70171,76593,5176
70167,76590,842
70169,76591,1030
70165,76589,842
70163,76588,2381
70161,76576,5227
70157,76526,5102
70159,76527,5096
70155,76521,5167
70149,76511,5123
70151,76512,5203
70153,76518,467
70147,76501,5197
70145,76468,5198
70143,76350,4075
70141,76347,5177
70139,76264,5194
70137,76237,5169
70131,76227,4028
70133,76228,4849
70135,76235,1261
70129,76219,4424
70127,76218,4060
70125,76215,4990
70123,76214,4883
70121,76213,4817
70115,76197,4037
70119,76212,4542
70117,76199,5185
70113,76196,4607
70111,76161,2373
70109,76160,5159
70103,76130,5140
70105,76145,5127
70107,76155,5091
70101,76129,4030
70097,76058,5118
70099,76073,4043
70093,76053,2360
70095,76055,2367
70089,75964,4014
70091,75969,4644
70087,75959,802
70085,75955,5110
70083,75918,5126
70081,75916,5109
70079,75910,2357
70075,75828,4012
70077,75830,5121
70067,75823,4226
70073,75826,4206
70071,75825,4206
70069,75824,4226
70065,75817,1280
70063,75807,4383
70061,75806,4390
70053,75800,4394
70055,75802,4391
70057,75803,4390
70059,75805,4521
70049,75798,4462
70051,75799,4445
70047,75796,4522
70045,75793,4539
70041,75790,4871
70043,75792,4613
70039,75742,5142
70037,75736,4941
70033,75713,5207
70035,75735,4941
70031,75711,4063
70029,75710,2164
70027,75708,2116
70025,75706,2093
70023,75704,4594
70021,75703,2093
70019,75698,2083
70017,75672,2072
70015,75670,2072
70013,75633,5142
70011,75629,5031
70009,75620,4067
70005,75570,2187
70003,75564,4004
65339,47266,4827
65341,47269,4020
69815,67614,2045
69817,67620,4926
69819,67658,2087
69821,67888,4858
69823,67940,2123
69825,67979,2063
69827,68088,4796
69829,68183,4122
69831,68259,4989
69833,68260,4974
69835,68354,4985
69837,68381,2239
69839,68615,4986
69841,70797,2074
69843,73100,5023
69845,73101,4795
69847,73103,5000
69849,73104,2208
69851,73105,1030
69853,73116,4021
69855,73120,2234
69857,73123,2133
69859,73136,972
69861,73146,994
69863,73184,2213
69865,73186,2121
69867,73225,2195
69869,73227,59
69871,73230,56
69873,73240,2155
69875,73549,1155
69877,73560,2219
69879,73574,4945
69881,73583,2180
69883,73600,5047
69885,73628,2249
70001,75450,1074
69999,75431,4455
69997,75425,4974
69995,75406,4985
69993,75405,4636
69991,75403,4599
69989,75402,4586
69987,75401,4553
69985,75396,5113
69983,75388,5131
69981,75385,4626
69979,75384,1352
69977,75363,4750
69975,75362,454
69973,75343,4582
69967,75191,5100
69971,75342,4414
69969,75340,2336
69965,75177,4015
69963,75141,4531
69961,75058,5097
69959,75041,1346
69957,74998,2332
69955,74962,5083
69953,74940,4539
69951,74904,5079
69949,74877,1186
69943,74734,5093
69947,74836,2216
69945,74782,1078
69941,74654,2301
69939,74647,5099
69937,74645,5082
69935,74641,123
69931,74613,2130
69933,74619,2304
69929,74612,5066
69927,74551,5007
69923,74493,5078
69925,74496,4215
69921,74411,4522
69919,74288,4473
69917,74273,89
69913,74064,2164
69915,74069,4380
69911,74030,4394
69909,74029,4383
69907,74028,2274
69905,74023,4447
69903,73981,2201
69901,73965,2220
69899,73955,2263
69897,73866,4929
69893,73775,2183
69895,73851,2238
69891,73693,1052
69889,73655,2245
69887,73639,4944
65345,47303,4579
65347,47311,4715
65349,47338,4762
65351,47341,4817
65353,47358,4612
65355,47363,4616
65357,47366,4093
65359,47379,4164
65361,47387,4620
69811,67353,4947
69813,67406,2077
69809,67348,2100
69807,67338,842
69805,67330,2036
69803,67326,2055
69801,67315,4960
69799,67267,4925
69797,67258,2079
69795,67221,4784
69793,67219,2061
69791,67213,4877
69789,67194,2146
69787,67100,4869
69785,67099,751
69783,67072,4832
69781,67055,778
69779,66943,4936
69777,66942,4893
69775,66941,2052
69773,66939,4928
69771,66928,2073
69769,66860,4816
69767,66826,4902
69765,66663,4919
69763,66626,668
69761,66529,4842
69759,66522,2037
69757,66517,4874
69755,66514,4896
69753,66512,4806
69751,66421,4815
65333,47257,4077
65335,47260,4594
65337,47263,4801
69749,66383,800
69747,66375,4838
69745,66373,722
69743,66350,4885
69741,66332,4835
69739,66320,1414
69737,66285,4898
69735,66272,4871
69733,66271,4624
69731,66223,4876
69729,66207,4873
69727,66202,4891
69725,66198,4889
69723,66195,4878
69719,66140,4807
69721,66182,4888
69717,66138,4844
69713,66072,4813
69715,66135,4843
69711,66068,4868
69709,66065,257
69707,66047,4712
69705,66039,4817
69703,66033,4857
69701,66029,5207
69699,65996,4780
69697,65982,4586
69695,65978,4769
69693,65965,4582
69691,65918,4777
69689,65894,4782
69687,65825,4757
69685,65824,4762
69683,65819,4741
69681,65779,4805
69679,65765,4632
69677,65763,4114
69675,65693,4799
69673,65664,501
69671,65636,4736
69669,65621,4739
69667,65584,4679
69665,65559,4742
69663,65544,4809
69659,65529,4714
69661,65535,4538
69657,65527,4585
69655,65519,5096
69653,65509,4661
69651,65506,4723
69649,65504,4722
69647,65499,4764
69643,65487,2002
69645,65490,4729
69641,65456,4765
69639,65451,4646
69637,65439,4649
69635,65438,4744
69633,65436,4631
69631,65432,4767
69629,65416,4713
69627,65376,4715
69625,65375,4579
69623,65321,4653
69621,65288,4689
69619,65235,4630
69617,65198,4674
69615,65186,4386
69613,65174,4893
69611,65157,4678
69609,65145,4611
69607,65144,4552
69605,65137,4594
69603,65134,5289
69601,65125,4626
69599,65121,2308
69597,65115,4005
69595,65105,5147
69593,65097,2373
69591,65096,4720
69589,65093,4676
69585,65084,4556
69587,65089,4706
69583,65081,303
69581,65079,4587
69579,65076,4463
69577,65073,4501
69575,65070,4623
69573,65057,4612
69571,65053,150
69569,65047,4636
69567,65039,4660
69565,65037,4503
69563,65020,4637
69561,64988,4641
69559,64983,2200
69557,64979,4376
69555,64976,5126
69553,64971,4531
69551,64969,4512
69549,64967,4499
69547,64965,4380
69545,64958,5137
69543,64953,2363
69541,64952,5132
69539,64950,413
69537,64937,5130
69535,64934,4595
69533,64933,5127
69531,64929,4607
69529,64928,4635
69527,64920,4621
69525,64919,5110
69523,64918,4696
69517,64906,4654
69519,64908,4675
69521,64916,4004
69515,64905,4657
69513,64903,5119
69511,64899,5109
69509,64898,4625
69507,64897,296
69505,64892,4502
69503,64890,4616
69501,64887,2336
69499,64873,4384
69497,64869,5031
69495,64865,4385
69493,64864,4279
69491,64862,4565
69489,64858,4560
69487,64857,5141
69485,64855,5057
69483,64854,4498
69481,64849,4643
69479,64840,4620
69477,64838,5062
69475,64837,5118
69473,64830,4580
69471,64823,4598
69469,64822,2191
69467,64821,5124
69465,64789,4614
69463,64788,4571
69461,64787,4659
69459,64782,4645
69455,64771,4672
69457,64772,4680
69453,64769,4469
69451,64766,4003
69449,64753,4591
69447,64747,1195
69445,64742,5129
69443,64734,301
69439,64719,4576
69441,64731,4010
69437,64718,2225
69435,64666,4217
69433,64656,4308
69431,64617,5131
69429,64613,2347
69427,64612,4578
69425,64592,4596
69423,64589,4562
69419,64542,5125
69421,64546,4566
69417,64475,4543
69415,64439,4365
69413,64434,4444
69411,64421,4555
69409,64415,5100
69407,64405,5083
69405,64404,4584
69403,64390,4545
69401,64387,4414
69399,64380,1280
69397,64378,1261
69395,64374,4473
69393,64367,4521
69391,64362,4568
69387,64341,4515
69389,64359,4443
69383,64336,4604
69385,64340,5099
69381,64332,5079
69379,64328,4599
69067,62895,5028
69069,62897,5026
69071,62906,4367
69073,62912,56
69075,62913,59
69077,62916,4382
69079,62931,4980
69083,62947,4160
69085,62949,767
69087,62962,915
69089,62964,2213
69091,62975,2234
69093,62985,2133
69095,62992,2183
69097,62997,4164
69099,63016,4320
69101,63060,4205
69103,63070,2167
69105,63085,2208
69107,63087,4324
69109,63090,1052
69111,63093,2219
69113,63094,23
69115,63096,4873
69117,63107,4399
69119,63118,4427
69121,63123,2180
69123,63127,4464
69125,63129,4300
69127,63134,4339
69129,63139,4350
69131,63142,4419
69377,64327,4536
69375,64317,4590
69373,64316,4381
69371,64310,4559
69369,64308,4480
69367,64293,2216
69365,64288,4959
69363,64287,186
69361,64283,4432
69359,64282,2304
69357,64266,4520
69355,64263,5095
69353,64254,5093
69351,64250,4553
69349,64249,4482
69347,64248,5097
69345,64245,4345
69343,64229,5087
69341,64223,4387
69339,64220,4485
69337,64205,5066
69335,64194,4434
69333,64182,4526
69331,64166,4557
69329,64162,2264
69327,64158,4476
69325,64150,4468
69323,64148,4547
69321,64142,4510
69319,64137,2153
69317,64118,4513
69315,64117,5078
69313,64114,2233
69311,64111,5252
69309,64109,4243
69307,64100,4491
69305,64097,5063
69303,64090,2301
69301,64088,2332
69299,64073,4514
69297,64063,1286
69295,64060,5019
69293,64058,4293
69291,64057,5070
69287,64023,4496
69289,64053,4291
69285,64021,5256
69283,64020,2274
69281,64005,4505
69279,63998,1186
69277,63992,4500
69275,63989,4455
69273,63975,5082
69271,63966,4516
69269,63963,4448
69267,63960,4466
69263,63953,5037
69265,63958,4404
69261,63952,4447
69259,63950,4401
69257,63948,377
69255,63941,4417
69253,63872,123
69251,63865,5071
69249,63852,4483
69247,63839,4494
69245,63837,2263
69243,63836,4196
69241,63831,4430
69239,63825,4405
69237,63819,4477
69235,63814,4275
69233,63813,5056
69231,63800,5007
69229,63792,2201
69227,63790,4489
69225,63788,4467
69223,63784,746
69221,63782,4458
69219,63767,2220
69217,63765,4388
69215,63758,2238
69213,63753,4944
69211,63752,4071
69209,63714,69
70883,82525,969
69207,63707,4389
69205,63698,5067
69203,63696,5040
69201,63694,4400
69199,63682,4232
69197,63624,4441
69195,63619,4446
69193,63556,5230
69191,63550,4453
69187,63517,5027
69189,63536,4415
69185,63514,4386
69183,63476,4429
69181,63460,4357
69179,63452,5032
69177,63450,4258
69175,63449,5242
69173,63405,4359
69171,63246,4945
69169,63239,2130
69167,63227,4354
69165,63219,4410
69163,63212,4507
69161,63198,2245
69159,63196,5054
69157,63193,5058
69155,63189,4360
69153,63186,908
69151,63183,4288
69149,63175,4363
69147,63171,4392
69145,63169,4395
69143,63163,5038
69141,63161,1155
69137,63151,5047
69139,63158,4422
69135,63145,4421
69133,63144,4402
69065,62881,4313
69063,62873,5005
69061,62871,5293
69059,62870,4311
69057,62869,4312
69055,62868,4302
69053,62865,4372
69051,62863,972
69049,62859,4396
69047,62855,5296
69043,62843,4269
69045,62845,4393
69039,62832,4351
69041,62835,4356
69037,62829,4795
69035,62828,5023
69033,62787,5012
69031,62781,4175
69019,62736,2123
69021,62757,4406
69023,62765,2195
69025,62770,5178
69027,62775,919
69029,62777,2182
69015,62727,4352
69017,62732,2074
69011,62716,2155
69013,62723,4331
69009,62709,4630
69005,62705,5013
69007,62707,994
69003,62702,5295
69001,62697,1004
68995,62685,4349
68997,62686,4371
68999,62687,2407
68993,62678,5017
68991,62675,5000
68989,62673,4328
68987,62670,2239
68985,62668,5015
68983,62666,4920
68979,62657,89
68981,62658,1030
68977,62648,5014
68975,62647,4244
68973,62636,4369
68971,62613,4268
68969,62609,4928
68967,62607,5006
68965,62600,4301
68963,62583,5018
68961,62579,4299
68959,62573,4294
68957,62571,4343
68955,62566,4290
68953,62562,4270
68951,62559,2121
68949,62549,4309
68947,62545,4189
68945,62544,2063
68943,62540,4951
68941,62539,4952
68939,62534,4285
68937,62527,4987
68935,62520,2124
68933,62514,4992
68929,62489,4255
68931,62512,4310
68927,62469,4335
68925,62468,4262
68923,62459,2116
68921,62454,4960
68919,62450,4120
68917,62439,4259
68913,62431,2146
68915,62436,4281
68911,62427,4263
68909,62413,4899
68905,62404,2045
68907,62407,4277
68903,62400,4974
68901,62398,4918
68899,62394,5207
68895,62357,2247
68897,62388,4252
68893,62353,5285
68891,62352,5294
68889,62336,4272
68885,62326,4989
68887,62328,4234
68883,62323,4982
68879,62318,4250
68881,62321,731
68877,62308,4903
68875,62306,4958
68873,62302,2068
68869,62298,2125
68871,62301,2109
68867,62297,2119
68865,62276,4216
68863,62274,4278
68861,62268,4287
68859,62266,4922
68857,62264,4276
68855,62247,4237
68853,62241,934
68851,62238,4215
68849,62217,2106
68847,62202,4955
68845,62188,4966
68843,62186,4225
68841,62179,4796
68839,62177,4157
68837,62175,5292
68835,62160,4947
68833,62155,4199
68827,62144,4229
68831,62148,21
68829,62146,4858
68823,62136,4271
68821,62131,4921
68819,62129,4214
68817,62128,5289
68811,62092,2405
68813,62094,4925
68815,62118,4949
68807,62087,4954
68809,62090,2100
68805,62076,4938
68803,62073,4867
68801,62068,4170
68799,62066,4211
68797,62055,2403
68795,62044,4904
68793,62038,2060
68791,62034,4926
68789,62032,4964
68787,62029,4200
68785,62026,4962
68783,62025,5023
68781,62023,2036
68779,62020,4245
68777,62016,4188
68775,62006,4910
68773,62003,4254
68771,61985,2079
68769,61954,4173
68767,61952,4911
68765,61939,5234
68763,61930,4857
68761,61926,4940
68759,61923,4235
68757,61911,4192
68755,61853,4929
68753,61850,4115
68751,61845,4887
68749,61842,2073
68745,61831,4838
68747,61834,5203
68743,61827,4883
68741,61800,5237
68739,61799,5236
68737,61796,5062
68735,61790,4162
68733,61786,5109
68731,61782,4169
68729,61776,4984
68727,61774,5158
68725,61773,4210
68717,61759,4185
68719,61764,4089
68721,61768,4127
68723,61772,4240
68715,61756,4919
68713,61747,5219
68711,61744,311
68709,61742,4172
68707,61733,4852
68705,61727,4220
68703,61719,5200
68701,61713,4292
68699,61711,5230
68697,61709,4203
68691,61701,2061
68693,61703,4892
68695,61708,4198
68687,61696,4146
68689,61699,4783
68685,61686,2055
68683,61683,5202
68681,61676,5157
68679,61675,5235
68677,61674,4780
68671,61651,4218
68673,61665,5197
68675,61670,4081
68665,61631,4959
68667,61638,751
68669,61650,4213
68663,61628,5288
68661,61575,4159
68659,61572,5095
68657,61546,5007
68655,61460,4869
68653,61458,5071
68651,61438,4917
68649,61395,4936
68647,61394,4153
68645,61357,5187
68643,61355,4222
68641,61340,5078
68639,61277,4179
68637,61265,2047
68635,61260,5196
68617,61223,4212
68619,61224,4184
68621,61238,4168
68623,61242,4900
68625,61243,4872
68627,61244,4061
68629,61250,5093
68631,61251,5100
68633,61256,4912
68615,61214,4208
68609,61162,4885
68611,61206,4086
68613,61208,4138
68607,61160,4177
68601,61152,4100
68603,61153,5079
68605,61157,4187
68599,61149,5170
68597,61146,4902
68595,61145,4150
68589,61137,4151
68591,61142,5070
68593,61144,5287
68587,61134,4197
68585,61132,4035
68583,61129,5205
68581,61128,5282
68579,61125,4877
68577,61116,5165
68575,61112,5290
68573,61109,4158
68571,61100,2052
68569,61087,4195
68567,61084,4879
68565,61083,778
68549,61051,4638
68551,61061,5082
68553,61063,4176
68555,61067,5198
68557,61069,5087
68559,61075,4853
68561,61080,4898
68563,61082,4194
68547,61049,5194
68545,61041,5210
68539,61035,4878
68541,61037,5214
68543,61040,5032
68537,61032,4820
68535,61027,800
68533,61026,722
68525,61021,4849
68531,61025,4816
68529,61024,668
68527,61023,5176
68523,61018,4143
68521,61011,4897
68509,60930,4894
68511,60934,4844
68519,60968,1414
68517,60964,5169
68515,60953,5185
68513,60946,4891
68503,60874,4905
68505,60875,5167
68507,60927,5177
68501,60856,4843
68499,60801,5283
68497,60798,4842
68495,60797,4149
68493,60794,5142
68491,60791,5280
68489,60790,4815
68487,60787,5246
68485,60782,4814
68483,60781,4167
68481,60779,5037
68479,60738,4909
68471,60588,4863
68473,60594,4036
68475,60669,5166
68477,60703,4868
68463,60525,5066
68465,60546,4888
68467,60547,257
68469,60582,5277
68461,60522,4103
68459,60520,4874
68457,60517,5193
68451,60504,5199
68453,60505,729
68455,60510,5279
68449,60496,2037
68447,60493,5278
68445,60491,4876
68443,60484,5175
68441,60473,5123
68439,60471,4832
68437,60467,4856
68435,60462,4148
68431,60391,5160
68433,60396,2395
68429,60384,4885
68427,60382,4807
68425,60381,2380
68423,60376,5263
68421,60371,5063
68419,60364,2392
68417,60356,4889
68415,60350,5159
68413,60345,4750
68411,60342,5262
68409,60340,5272
68407,60338,4128
68405,60334,2391
68403,60332,5251
68401,60330,5059
68399,60319,5241
68397,60312,4121
68395,60311,5112
68393,60309,4577
68391,60304,4133
68389,60301,5250
68387,60300,4506
68385,60297,4782
68383,60294,5178
68381,60287,5273
68379,60286,4855
68377,60275,566
68375,60273,5067
68373,60270,4090
68371,60268,5275
68369,60263,5153
68367,60254,4832
68365,60249,4784
68363,60245,4071
68361,60242,5135
68359,60224,4119
68357,60219,5271
68355,60212,5267
68353,60209,4755
68351,60206,4823
68349,60205,4813
68347,60174,5265
68345,60173,4835
68343,60162,5266
68341,60094,4774
68339,60092,4114
68337,60071,2396
68335,60049,4105
68333,60035,4770
68331,60012,5269
68327,59995,4079
68329,60008,2022
68325,59990,5259
68319,59984,5132
68323,59987,5130
68321,59985,5137
68317,59980,4104
68315,59979,5125
68311,59950,5261
68313,59958,4741
68309,59932,5147
68307,59922,2031
68305,59920,5040
68303,59899,5248
68301,59895,4077
68299,59894,5240
68271,59830,4084
68273,59852,2378
68275,59853,4862
68277,59856,4094
68279,59861,5056
68281,59862,4804
68283,59864,5213
68285,59870,4275
68287,59873,5140
68289,59875,5162
68291,59876,5126
68293,59881,4801
68295,59887,4092
68297,59893,2398
68267,59816,5258
68269,59822,2010
68263,59802,5252
68265,59807,4679
68261,59801,4772
68259,59795,5253
68257,59793,5231
68255,59789,4777
68253,59784,2376
68251,59778,5224
68249,59770,4630
68243,59744,5256
68245,59747,4802
68247,59749,4649
68237,59707,5058
68239,59720,5141
68241,59732,5243
68223,59636,4621
68225,59643,5212
68235,59704,2394
68233,59692,4051
68231,59681,5014
68227,59667,4058
68229,59668,4827
68219,59632,5124
68221,59634,5222
68217,59630,5244
68215,59628,4742
68213,59625,4586
68211,59624,5217
68209,59623,2390
68207,59620,4072
68199,59610,5138
68205,59614,5209
68203,59613,4076
68201,59612,4944
68197,59609,4945
68195,59585,4624
68193,59584,5127
68187,59577,5206
68189,59580,5054
68191,59582,4845
68185,59571,2018
68181,59560,5113
68183,59564,5121
68179,59552,5225
68177,59546,5242
68175,59538,4900
68173,59534,4799
68163,59523,4288
68165,59524,4373
68167,59527,4769
68169,59529,4136
68171,59532,4976
68161,59520,5000
68159,59514,4354
68155,59462,5029
68157,59495,2002
68153,59461,5234
68151,59458,5230
68149,59456,5236
68147,59454,5237
68145,59452,2307
68143,59451,5110
68141,59448,5235
68135,59435,5047
68139,59446,5131
68137,59436,4039
68133,59429,5219
68131,59413,4063
68119,59376,5218
68129,59410,5119
68127,59404,5123
68125,59396,4809
68123,59385,4054
68121,59378,5158
68113,59363,2381
68115,59371,4060
68117,59375,5228
68111,59362,4756
68109,59339,4671
68107,59336,4653
68105,59334,4571
68103,59332,4632
68101,59331,4732
68099,59328,4892
68093,59310,4082
68095,59315,4767
68097,59319,4652
68091,59307,4742
68079,59276,4009
68081,59278,4512
68083,59285,4707
68085,59291,4643
68087,59292,4765
68089,59299,5227
68077,59270,5208
68075,59266,5129
68065,59251,5168
68073,59260,4631
68071,59257,5205
68069,59256,5195
68067,59252,5203
68063,59246,5118
68061,59234,5186
68059,59224,4980
68057,59220,4849
68049,59205,4661
68051,59214,5207
68053,59215,5210
68055,59216,4736
68047,59204,5062
68045,59200,4713
68037,59190,4057
68039,59192,4723
68041,59195,5196
68043,59197,4730
68035,59189,4043
68033,59188,4722
68031,59183,5204
68027,59176,4764
68029,59179,5167
68025,59174,5099
68023,59172,5214
68021,59167,5004
68019,59165,5004
68015,59161,2379
68017,59163,4922
68011,59157,5187
68013,59159,4037
68009,59154,5200
68007,59150,4020
68005,59146,4785
68003,59131,5197
68001,59127,5093
67999,59119,5202
67997,59115,4075
67995,59114,4556
67993,59113,4226
67991,59106,5017
67989,59105,4959
67983,59088,4715
67985,59091,5013
67987,59094,4626
67981,59080,4932
67979,59079,5038
67977,59059,5163
67975,59054,5015
67973,59053,4014
67971,59044,5028
67969,59040,4579
67967,59039,4711
67965,59033,4746
67963,59025,5100
67961,59014,5171
67959,59013,4744
67957,59010,4757
67955,59006,5198
67953,58991,4538
67951,58990,4668
67949,58989,4728
67947,58983,5199
67945,58973,5005
